review,sentiment,cleaned_review
"I found the movie at my local video store and I was surprised to see it on DVD. I had heard about the explicit sex scenes, gruesome violence, and the notorious debauchery. I sat and watched and I began laughing! The set decorations and art direction was cheap and fake; the nudity was sardonic and incredibly unsexy; the story was poorly written and it was just a parade of incredibly beautiful and talented actors being held hostage to quote the worst dialogue ever written! The incestuous relationship between Caligola (Malcolm McDowell) and his serenely beautiful sister Drusilla (Theresa Ann Savoy, a vulnerable beauty) can't be taken seriously...it's not even shocking or repulsive! Peter O'Toole and John Geilgud were obviously held hostage during the making of this film luckily they die in the first thirty minutes of the film. The cinematography was a joke and I was even more amused when they used a quote from the Bible! The book of Mark no less. If you are looking for shock value, this movie will disappoint you. If you are looking for camp cult value, you will be even more disappointed. I know I was. I have seen shocking and this is two hours of your life you will never have back.",0,found movi local video store surpris see dvd heard explicit sex scene gruesom violenc notori debaucheri sat watch began laugh set decor art direct cheap fake nuditi sardon incred unsexi stori poorli written parad incred beauti talent actor held hostag quot worst dialogu ever written incestu relationship caligola malcolm mcdowel seren beauti sister drusilla theresa ann savoy vulner beauti taken serious not even shock repuls peter tool john geilgud obvious held hostag make film luckili die first thirti minut film cinematographi joke even amus use quot bibl book mark no less look shock valu movi disappoint look camp cult valu even disappoint know seen shock two hour life never back
"As an ancient movie fan, I had heard much about the controversial movie CALIGULA assessed ambiguously as one of the most realistic epics by some and as one of the most disgusting porn movies by others. I decided to see it in the entire uncut version to evaluate it myself hoping to find something positive that would make justice to the many accusations towards the film. I sat down in my chair one autumn evening and started to watch. The beginning quotation from the New Testament shocked me a bit and raised the first controversy in me...why to entail a sentence from the Gospel by Mark in the movie about pagan Rome? But the prelude pastoral scene with a young half naked couple (Caligula and Drusilla) running hopelessly through meadows seemed quite sentimental. The music which sounded memorably whilst the credits also provoked me in the positive sense. Yet, the negative feelings raised in me quite soon, particularly at the death of Tiberius. The cruelty seemed very intense and sexuality exaggerated. However, it was not that horrific to the middle. During the second half of the film, I felt as if I watched no historical epic but an extremely disgusting porn. In the end, I said to myself ""This is one of the movies that one may really hate"" ... I am aware that a movie may be controversial but I had never expected that CALIGULA would go that far in removing all limits of taste. I hate this film due to many reasons, but particularly one.<br /><br />CALIGULA does not serve a purpose of an ancient epic (which it claims to be), but Bob Guccione, the director and the founder of Penthouse pornographic magazine, aims at combining film art with porn. That is, I think, the most serious matter the film may be accused of. Movie is an art that should be reigned by taste, by message, by some feeling of epic grandeur whereas this movie kills all limits of good taste. CALIGULA shows the most bestial side of human being in the most wicked, decadent manner. Some scenes are so disgusting that I don't think there are any people whose psyches will not be affected by them. Some say that the Rome under Caligula's reign was so brutal. Yes, it is true. Corruption bloomed at that time, various sexual deviances were preferable to Roman citizens. Yet, I do not think that it is right to focus on these deviations so strictly and make it constitute an emphasis of an ancient epic. I believe that it rather proves the bizarre psyches of the producers and their strange tendencies... <br /><br />HUGE HISTORICAL MISTAKES: The screenplay by Gore Vidal is notorious for inaccuracies. It is noticeable, for instance, with the figure of Proculus (Donato Placido), a historic Roman senator. Yet, the film shows him as a simple soldier on whom Caligula forces his most decadent ways of tortures and rapes. Moreover, Livia was not Proculus wife raped by Caesar on her wedding. What lies behind changing the stories of historical characters into the stories filled with unbelievable vulgarity and violence? Another example of historical travesty is the figure of Caesonia portrayed by Helen Mirren. She is presented as Caligula's wife together with Drusilla, his sister. In fact, Caligula married Caesonia long after the death of his sister. The sexual abuse on his new wife in the temple is a hilarious scene with no historical bases. I also hated the moment with the killing machine - a pure imagination of the director that has nothing to do with historical facts. <br /><br />TECHNICAL ASPECT AND CAST: From the technical point of view, the film is nothing special. The cinematography cannot boast to be exceptionally fine and the sets together with costumes are as well nothing outstanding. Yet, the only strong point of the movie are the performances, particularly the one by Malcolm McDowall as Caligula. He does a perfect job in the main role portraying madness and cruelty of the emperor. McDowall raises the value of the film. If everything bothers you in CALIGULA, you may at least admire his performance. I also fancied Helen Mirren as Caesonia and Teresa Ann Savoy as Drusilla (yet the film is based on a gossip by Suetonius that Caligula made love to his sister). Sir John Gielgud as Nerva and Peter O'Toole as old Tiberius are also memorable. O'Toole does his finest piece of acting in the Capri Grotto sequence portraying the decadence and the exhaust of the old emperor. Yes, I admit that THE ONLY THING I like about CALIGULA are the performances. Therefore, I don't rate the movie 1/10.<br /><br />LAME CONTINUITY: The historical inaccuracy of the film also goes in pairs with poor continuity. Let us analyze just the beginning: Caligula comes to Capri Grotto where he sees the awful pleasures of old Tiberius. Then, after about 15 minutes, the action moves to Rome where a black bird near Drusilla and Caligula's bed constitutes a bad omen. And immediately the characters are again in Capri where Nerva (John Gielgud) is dying...? <br /><br />All in all, I don't recommend to see CALIGULA to anyone. If you want to know the story, read Robert Graves' gorgeous novel I, CLAUDIUS and CLAUDIUS THE GOD or watch Herbert Wise's mini series with the magnificent performance by Derek Jacobi. CALIGULA is a sick film the most serious crime of which is the destruction of art. It is, in its most part, a porn movie that should never be called an epic.<br /><br />There are movies that are truly artistic and sharpen people's taste of beauty,<br /><br />there are movies that are average entertainment; yet they have something to offer,<br /><br />there are movies that show extreme violence; yet they still convey some moral,<br /><br />there are, however, movies that show sickness and decadence for their own sake and consequently harm people's minds,<br /><br />CALIGULA unfortunately belongs to the latest group",0,ancient movi fan heard much controversi movi caligula assess ambigu one realist epic one disgust porn movi other decid see entir uncut version evalu hope find someth posit would make justic mani accus toward film sat chair one autumn even start watch begin quotat new testament shock bit rais first controversi entail sentenc gospel mark movi pagan rome prelud pastor scene young half nake coupl caligula drusilla run hopelessli meadow seem quit sentiment music sound memor whilst credit also provok posit sens yet neg feel rais quit soon particularli death tiberiu cruelti seem intens sexual exagger howev not horrif middl second half film felt watch no histor epic extrem disgust porn end said one movi one may realli hate awar movi may controversi never expect caligula would go far remov limit tast hate film due mani reason particularli one caligula not serv purpos ancient epic claim bob guccion director founder penthous pornograph magazin aim combin film art porn think seriou matter film may accus movi art reign tast messag feel epic grandeur wherea movi kill limit good tast caligula show bestial side human wick decad manner scene disgust think peopl whose psych not affect say rome caligula reign brutal ye true corrupt bloom time variou sexual devianc prefer roman citizen yet not think right focu deviat strictli make constitut emphasi ancient epic believ rather prove bizarr psych produc strang tendenc huge histor mistak screenplay gore vidal notori inaccuraci notic instanc figur proculu donato placido histor roman senat yet film show simpl soldier caligula forc decad way tortur rape moreov livia not proculu wife rape caesar wed lie behind chang stori histor charact stori fill unbeliev vulgar violenc anoth exampl histor travesti figur caesonia portray helen mirren present caligula wife togeth drusilla sister fact caligula marri caesonia long death sister sexual abus new wife templ hilari scene no histor base also hate moment kill machin pure imagin director noth histor fact technic aspect cast technic point view film noth special cinematographi cannot boast except fine set togeth costum well noth outstand yet strong point movi perform particularli one malcolm mcdowal caligula perfect job main role portray mad cruelti emperor mcdowal rais valu film everyth bother caligula may least admir perform also fanci helen mirren caesonia teresa ann savoy drusilla yet film base gossip suetoniu caligula made love sister sir john gielgud nerva peter tool old tiberiu also memor tool finest piec act capri grotto sequenc portray decad exhaust old emperor ye admit thing like caligula perform therefor rate movi lame continu histor inaccuraci film also goe pair poor continu let us analyz begin caligula come capri grotto see aw pleasur old tiberiu minut action move rome black bird near drusilla caligula bed constitut bad omen immedi charact capri nerva john gielgud die recommend see caligula anyon want know stori read robert grave gorgeou novel claudiu claudiu god watch herbert wise mini seri magnific perform derek jacobi caligula sick film seriou crime destruct art part porn movi never call epic movi truli artist sharpen peopl tast beauti movi averag entertain yet someth offer movi show extrem violenc yet still convey moral howev movi show sick decad sake consequ harm peopl mind caligula unfortun belong latest group
"Incomprehensibly dreadful mishmash of the probably most notorious of all Roman emperors who went insane, leaving infamous party orgies and ruthless killings in his path... I know there are several versions of this, and this is based on the 102 min' one that I watched - but I can't fathom how that possibly can make any difference to lift the rest of this movie out of the muck!<br /><br />I'd heard for long about the alleged ""shocking"" content of sex/nudity (which honestly there isn't much of here at all - and boring when there is) and blood, but beware - it's the technical production amateurishness that well and truly shocks here: Everything looks plain and simply like a junior film school flunk project! Camera-work is hopelessly inept, full of strange zooms, failed framing and confusing pans (to and from what mostly looks like a huge theater stage!) complete with a grainy, cheapish photo quality. Lighting and color schemes are terrible and uneven - is it day or night? Are they in- or outside? Have they changed scenes? Who is, or is meant to be in the shot? Editing is the final sin here, making a confusing mess of everything with randomly jumpy cutaways, continuity flaws and random transitions that destroy any chance of momentum, story progression - and involvement. There is potentially interesting dialog and an equally interesting true historical story... but these faults distract so much it's tragic.<br /><br />A story with SO many possibilities to be great is just one gargantuan, burnt (and Fellini-like) turkey that's only good for a few gobble-laughs and Peter O'Toole, who makes a most memorable Tiberius. Oh yes, which brings us to the big-name actors. I'd like to line them all up one by one and just ask: Who did you get free access to bonk in the orgies to be a part of this? There, I've wasted enough lines on one of the truly worst films of all time - period!<br /><br />1 out of 10 from Ozjeppe",0,incomprehens dread mishmash probabl notori roman emperor went insan leav infam parti orgi ruthless kill path know sever version base min one watch fathom possibl make differ lift rest movi muck heard long alleg shock content sex nuditi honestli much bore blood bewar technic product amateurish well truli shock everyth look plain simpli like junior film school flunk project camera work hopelessli inept full strang zoom fail frame confus pan mostli look like huge theater stage complet graini cheapish photo qualiti light color scheme terribl uneven day night outsid chang scene meant shot edit final sin make confus mess everyth randomli jumpi cutaway continu flaw random transit destroy chanc momentum stori progress involv potenti interest dialog equal interest true histor stori fault distract much tragic stori mani possibl great one gargantuan burnt fellini like turkey good gobbl laugh peter tool make memor tiberiu oh ye bring us big name actor like line one one ask get free access bonk orgi part wast enough line one truli worst film time period ozjepp
"I'm currently slogging through Gibbon's 'Fall and Decline of the Roman Empire , so I've had all things Roman on my mind. I'm not very far into it yet, maybe two hundred plus pages, but it is amazing just how many of these Roman emperors were killed. I believe I've read through maybe 15 emperors so far and only Antonius, Trajan, and Hadrian haven't been killed or at least suspected of having been killed. I have also been fascinated by the mad excesses of many of these princes of Rome. Not the least practitioner of these was Caligula. This brings me to reviewing this film. I'm thinking of the film on a historical basis as far as I understand it from Gibbon's explanation of Rome,as well as other research from some good web sites and some fiction novels dealings with the period.<br /><br />My point is I do not think that this film is what it is thought to be by many of it's proponents. I do not think the depravity shown with the sex and horrendous violence of this film qualify it as accurate. The general ideas of the film seem accurate. Caligula is raised on an island ,exiled with his family and in content fear of being murdered by the increasingly mad, suspicious and strange emperor Tiberius. He grows up paranoid and afraid and can never shake the cutesy nickname given him by his guards, Little Boots, this helps him grow up feeling abused and powerless. He is handed the empire after Tiberius dies, the senate hoping he will steer away from the informer squads which brought death by whim of the former delusionally paranoid tyrant, and lead Rome away from the madness that dictator had settled it into. Caligula begins as a decent if hands-off emperor, but gets sick, almost dies, and comes back from the brink of feverous death a true monster. His perversities with his sisters do begin here, if not before. He does have Macro killed and many others who were his originally supporters. The acts of madness seemed not to be the murders of Caligula as much as his new thinking of himself as a living God. Him seen talking to the statue of Jupiter as an equal doomed him. His violent mad excesses would have doomed him anyway, and three years seems to have been quite a decent run for the successors of Tiberius. Well the film basically sticks to these lines while it manages to be coherent, which is not common through it's entirety, it does so while trying to shock the audience at all turns, in every single scene the film begs you to be disgusted by the depravity of ancient Rome. The shocking scenes are what this film is built entirely upon and where it entirely fails. It is just too much to see successive rulers have man after man murdered, raped, tortured for no reason but fancy. The depictions of the violence are possibly, but not probably, accurate. Murder certainly was the order of the day in Imperial Rome, torture beforehand was rote. But the director's visions of these deaths and the bored amusement of their protagonists, while the bystanders watch with nonchalance, I just don't see it having gone down exactly like that. The death machine, the beheader, is certainly something like you've never seen in movies, and something once seen you shall probably never forget, even as I, you wish you could. The wine drinking while the penis is roped off is the same, once you've seen this shame it is yours forever. These things strike me the director's and that porn magnate's fantasies. They sprung from their sick imaginations and not from any proved record.<br /><br />The acting is pretty good. I actually think Mcdowell is the weakest link here. Mirren is always something to behold, and here in her youthful years she is formidable and beautiful. The portrayals of Nerva and Tiberius are done very well by their respected actors. The film could have done so much better story telling, it is such a failure that way its just a whole other layer of what a shame this thing was. For example it could have given opinion on how and why Caligula went mad, or shown that he was mad, paranoid before his illness and that fever then broke the mental restraint he had possessed previously. It could have shown the weakness of Claudius and the miracle it was he survived Caligula. It could have these and many other things but it stuck to it's sad nightmares.<br /><br />Finally about the sex. It is porn. It shows these sex acts being done all over the palaces by many people. Male on male, female on female, male on female. It is passionless, disgusting sex. Sex that if your point is to get off on it, I seriously doubt you could. Both Tiberius and Caligula may have been sex addicts, and orgies may have been common enough but the visions in this film seem to recall more a Greek time than a Roman. I don't think that kind of acceptance of homosexuality or orgies right out in the open were common until the the strange, depraved reign of Elgabalus, and he was killed for it.<br /><br />This film should probably never be watched, if your curious about it , let it go. It is something, as I said earlier, if you do watch this you will unfortunately retain it's sick visions in your minds eye for years to come. I don't think its an accurate historical picture in particular, even if it is historical in whole.",0,current slog gibbon fall declin roman empir thing roman mind not far yet mayb two hundr plu page amaz mani roman emperor kill believ read mayb emperor far antoniu trajan hadrian kill least suspect kill also fascin mad excess mani princ rome not least practition caligula bring review film think film histor basi far understand gibbon explan rome well research good web site fiction novel deal period point not think film thought mani propon not think deprav shown sex horrend violenc film qualifi accur gener idea film seem accur caligula rais island exil famili content fear murder increasingli mad suspici strang emperor tiberiu grow paranoid afraid never shake cutesi nicknam given guard littl boot help grow feel abus powerless hand empir tiberiu die senat hope steer away inform squad brought death whim former delusion paranoid tyrant lead rome away mad dictat settl caligula begin decent hand emperor get sick almost die come back brink fever death true monster pervers sister begin not macro kill mani other origin support act mad seem not murder caligula much new think live god seen talk statu jupit equal doom violent mad excess would doom anyway three year seem quit decent run successor tiberiu well film basic stick line manag coher not common entireti tri shock audienc turn everi singl scene film beg disgust deprav ancient rome shock scene film built entir upon entir fail much see success ruler man man murder rape tortur no reason fanci depict violenc possibl not probabl accur murder certainli order day imperi rome tortur beforehand rote director vision death bore amus protagonist bystand watch nonchal see gone exactli like death machin behead certainli someth like never seen movi someth seen shall probabl never forget even wish could wine drink peni rope seen shame forev thing strike director porn magnat fantasi sprung sick imagin not prove record act pretti good actual think mcdowel weakest link mirren alway someth behold youth year formid beauti portray nerva tiberiu done well respect actor film could done much better stori tell failur way whole layer shame thing exampl could given opinion caligula went mad shown mad paranoid ill fever broke mental restraint possess previous could shown weak claudiu miracl surviv caligula could mani thing stuck sad nightmar final sex porn show sex act done palac mani peopl male male femal femal male femal passionless disgust sex sex point get serious doubt could tiberiu caligula may sex addict orgi may common enough vision film seem recal greek time roman think kind accept homosexu orgi right open common strang deprav reign elgabalu kill film probabl never watch curiou let go someth said earlier watch unfortun retain sick vision mind eye year come think accur histor pictur particular even histor whole
"It's a rare sensation to come across a film so embarrassing that you feel an urge to turn away from the screen. But when you see a noble actor like Sir John Gielgud surrounded by naked, copulating couples that's just what you'll want to do. Add to that Peter O'Toole as syphilis-ridden emperor Tiberius and Malcolm McDowell sticking his finger up a male victim's anus, and you begin to appreciate that Caligula is solely of interest to addicts of sick/outrageous films.<br /><br />The film charts the life of notorious Roman emperor Caligula (McDowell), a highly disturbed individual whose story is told through a series of sexual encounters, decapitations, betrayals, murders, incestuous relationships and lesbian sex scenes.<br /><br />Although Caligula was totally mad in real life, and probably did succumb to his base instincts more often than not, the film is still inexcusable filth. The sex in the film isn't used as one aspect in a multi-layered story - the sex IS the story. After a while, all the nudity, hip thrusting and nipple sucking becomes tedious due to sheer repetition. The performances are totally undisciplined, particularly McDowell who throws caution to the wind and gives a performance that is all wild-eyed posturing. O'Toole seems to be treating the script with the contempt it deserves (surely he's in it purely for the money?!). Rumours abound that additional pornographic scenes were added without the director's consent during post production, but in truth there isn't a single minute in Caligula that is dignified or well-made. It is doubtful that this amount of time, talent and money will ever be thrown at a porno film again, so in that sense Caligula is a one-of-a-kind experience... on the other hand, it's so monumentally awful that perhaps the fact it is ""one-of-a-kind"" is a blessing in disguise.",0,rare sensat come across film embarrass feel urg turn away screen see nobl actor like sir john gielgud surround nake copul coupl want add peter tool syphili ridden emperor tiberiu malcolm mcdowel stick finger male victim anu begin appreci caligula sole interest addict sick outrag film film chart life notori roman emperor caligula mcdowel highli disturb individu whose stori told seri sexual encount decapit betray murder incestu relationship lesbian sex scene although caligula total mad real life probabl succumb base instinct often not film still inexcus filth sex film use one aspect multi layer stori sex stori nuditi hip thrust nippl suck becom tediou due sheer repetit perform total undisciplin particularli mcdowel throw caution wind give perform wild eye postur tool seem treat script contempt deserv sure pure money rumour abound addit pornograph scene ad without director consent post product truth singl minut caligula dignifi well made doubt amount time talent money ever thrown porno film sens caligula one kind experi hand monument aw perhap fact one kind bless disguis
"Starting with a tearjerking poem and images of american missiles, starving children and mutilated palestinians I quickly realised that this was not going to be a objective documentary. 5 youths convicted after the gothenburg riots are interviewed and give a very confused explaination why they had to trash the citycenter and then (oh my god) actually have pay for what they have done. I kept watching and many questions are raised, were the trial properly done and did the cops have the right to do what they did? Lots of questions asked... and then dropped. No interviews with judges or going through documents about the trial.. nothing.<br /><br />In short: Nothing new from what every Swede has seen on tv a hundred times - just poor propaganda.",0,start tearjerk poem imag american missil starv children mutil palestinian quickli realis not go object documentari youth convict gothenburg riot interview give confus explain trash citycent oh god actual pay done kept watch mani question rais trial properli done cop right lot question ask drop no interview judg go document trial noth short noth new everi swede seen tv hundr time poor propaganda
"I saw this film at the tender age of 18 with a group of friends. Its reputation had preceded it, and though all my friends were also of legal age, I alone had the courage to enter the video store and actually rent it. We gathered at a house where the parents had left town for the weekend. Though we sat in close proximity to each other, we did not speak or otherwise acknowledge each other's presence. As it turned out, the film both merited and did not merit the anticipatory shame we felt. It did not disappoint in terms of sheer gratuitous content, but it disappointed in every other way.<br /><br />Caligula attempts to transcend genres by combining a historical epic with a brazen porn flick. It fails miserably in its ambition, subjecting the audience to the worst of both worlds. The film's obvious selling point is its pornographic aspect, and it does indeed provide far more than its share of real, graphic sex. But in setting this sex in the context of Caligula's depraved reign, it dignifies the act even less than the average adult movie. Sex without context might at least be physically pleasurable for the consenting adults involved, but pleasure and perhaps even consent are largely absent from the world of Caligula. In it, sex at best serves as an idle pastime and at worst as an instrument of sadistic domination. In the present day, it is somewhat common to hear words like ""sin"" and ""depravity"" used facetiously to describe acts which are enjoyable yet considered taboo according to certain moral or religious perspectives. Caligula takes the viewer beyond the facetiousness by depicting true depravity and demonstrating that no joy or pleasure comes from it.<br /><br />The historical portions not only fail to meaningfully contextualize the sex, they fail to entertain, enlighten, intrigue, or interest the viewer in any way. They only provide lengthy stretches of unremitting tedium. Rarely has a film proved so boring. The sex, after the initial shock and astonishment fades, only contributes to the overall monotony of the picture.<br /><br />Rarely do discussions of this film involve its violence. While many films more violent than Caligula have been made, few can rival it in terms of the shock value of its violence. Apparenly, unrelenting barbarity as well as hyper-depraved sexuality characterized Caligula's emperorship. The violence is even less for the faint of heart than the sex.<br /><br />A review like this will likely generate as much curiosity as it quells. I understand why someone would want to see this film; after all, I myself succumbed to the same curiosity. I simply hope that my review, by plainly describing its lack of redeeming value, will at least give potential viewers the knowledge to make an informed decision about whether to see it or not. My high school criminal justice teacher described police work as ""hours of boredom punctuated by moments of sheer terror."" This statement perfectly describes Caligula. You have been warned.",0,saw film tender age group friend reput preced though friend also legal age alon courag enter video store actual rent gather hous parent left town weekend though sat close proxim not speak otherwis acknowledg presenc turn film merit not merit anticipatori shame felt not disappoint term sheer gratuit content disappoint everi way caligula attempt transcend genr combin histor epic brazen porn flick fail miser ambit subject audienc worst world film obviou sell point pornograph aspect inde provid far share real graphic sex set sex context caligula deprav reign dignifi act even less averag adult movi sex without context might least physic pleasur consent adult involv pleasur perhap even consent larg absent world caligula sex best serv idl pastim worst instrument sadist domin present day somewhat common hear word like sin deprav use faceti describ act enjoy yet consid taboo accord certain moral religi perspect caligula take viewer beyond faceti depict true deprav demonstr no joy pleasur come histor portion not fail meaning contextu sex fail entertain enlighten intrigu interest viewer way provid lengthi stretch unremit tedium rare film prove bore sex initi shock astonish fade contribut overal monotoni pictur rare discuss film involv violenc mani film violent caligula made rival term shock valu violenc apparenli unrel barbar well hyper deprav sexual character caligula emperorship violenc even less faint heart sex review like like gener much curios quell understand someon would want see film succumb curios simpli hope review plainli describ lack redeem valu least give potenti viewer knowledg make inform decis whether see not high school crimin justic teacher describ polic work hour boredom punctuat moment sheer terror statement perfectli describ caligula warn
"It's rare to see film that strikes out in every aspect but ""Caligula"" surely must hold this title. I'm not sure what is more horrendous; the violence, the sexual perverseness, the acting or the plot (or severe lack thereof).<br /><br />The two and a half hours basically follows the ascension of the infamous Roman Caesar ""Caligula"" to to throne in 37AD and shows the atrocities and perverseness he supposedly committed whilst in power. The acting is lifeless and dull - but that's just the tip of the iceberg. Obviously knowing that this film was severely lacking of anything legitimately interesting, the directors decided to throw in as much nudity and orgy scenes as was conceivably possible. But don't be fooled, these scenes don't ease or take focus away from the hideousness of this film. The camera work is shoddy, dialog is laughable in fact you'd have to congratulate Malcolm McDowell (playing Caligula) for keeping a straight face through such farcical lines. And then there's the violence....<br /><br />If you are about to see the film be prepared. Some atrocities are committed in the film (not just through the writing) but through disgusting violent acts which are of little point or purpose other than to repulse the viewer. This is only objective this movie achieved. One must wonder how the makers of this film thought that bestiality, necrophilia and castration (just to name a few) would be appealing to anyone. When it belatedly ends after two and a half hours you take nothing from this film other than some disturbing images and the knowledge that you may have witnessed the worst film ever.<br /><br />You've been warned",0,rare see film strike everi aspect caligula sure must hold titl not sure horrend violenc sexual pervers act plot sever lack thereof two half hour basic follow ascens infam roman caesar caligula throne ad show atroc pervers supposedli commit whilst power act lifeless dull tip iceberg obvious know film sever lack anyth legitim interest director decid throw much nuditi orgi scene conceiv possibl fool scene eas take focu away hideous film camera work shoddi dialog laughabl fact congratul malcolm mcdowel play caligula keep straight face farcic line violenc see film prepar atroc commit film not write disgust violent act littl point purpos repuls viewer object movi achiev one must wonder maker film thought bestial necrophilia castrat name would appeal anyon belatedli end two half hour take noth film disturb imag knowledg may wit worst film ever warn
"Some describe CALIGULIA as ""the"" most controversial film of its era. While this is debatable, it is certainly one of the most embarrassing: virtually every big name associated with the film made an effort to distance themselves from it. Author Gore Vidal actually sued (with mixed results) to have his name removed from the film, and when the stars saw the film their reactions varied from loudly voiced disgust to strategic silence. What they wanted, of course, was for it to go away.<br /><br />For a while it looked like it might. CALIGULA was a major box-office and critical flop (producer Guccione had to rent theatres in order to get it screened at all), and although the film was released on VHS to the home market so many censorship issues were raised that it was re-edited, and the edited version was the only one widely available for more than a decade. But now CALIGULIA is on DVD, available in both edited ""R"" and original ""Unrated"" versions. And no doubt John Gielgud is glad he didn't live to see it happen.<br /><br />The only way to describe CALIGULIA is to say it is something like DEEP THROAT meets David Lynch's DUNE by way of Fellini having an off day. Vidal's script fell into the hands of Penthouse publisher Bob Guccione, who used Vidal's reputation to bankroll the project and lure the big name stars--and then threw out most of Vidal's script and brought in soft-porn director Tinto Brass. Then, when Guccione felt Brass' work wasn't explicit enough, he and Giancarlo Lui photographed hardcore material on the sly.<br /><br />Viewers watching the edited version may wonder what all the fuss is about, but those viewing the original cut will quickly realize that it leaves absolutely nothing to the imagination. There is a tremendous amount of nudity, and that remains in the edited version, but the original comes complete with XXX scenes: there is very explicit gay, lesbian, and straight sex, kinky sex, and a grand orgy complete with dancing Roman guards thrown in for good measure. The film is also incredibly violent and bloody, with rape, torture, and mutilation the order of the day. In one particularly disturbing scene, a man is slowly stabbed to death, a woman urinates on his corpse, and his genitals are cut off and thrown to the dogs.<br /><br />In a documentary that accompanies the DVD release, Guccione states he wanted the film to reflect the reality of pagan Rome. If so, he missed the mark. We know very little about Caligula--and what little we know is questionable at best. That aside, orgies and casual sex were not a commonplace of Roman society, where adultery was an offense punishable by death. And certainly ancient Rome NEVER looked like the strange, slightly Oriental, oddly space-age sets and costumes offered by the designers.<br /><br />On the plus side, those sets and costumes are often fantastically beautiful, and although the cinematography is commonplace it at least does them justice; the score is also very, very good. The most successful member of the cast is Helen Mirren, who manages to engage our interests and sympathies as the Empress Caesonia; Gielgud and O'Toole also escape in reasonably good form. The same cannot be said for McDowell, but in justice to him he doesn't have much to work with.<br /><br />The movie does possess a dark fascination, but ultimately it is an oddity, more interesting for its design and flat-out weirdness than for content. Some of the bodies on display (including McDowell's and Mirren's) are extremely beautiful, and some of the sex scenes work very well as pornography... but then again, some of them are so distasteful they might drive you to abstinence, and the bloody and grotesque nature of the film undercuts its eroticism. If you're up to it, it is worth seeing once, but once is likely to be enough.<br /><br />Gary F. Taylor, aka GFT, Amazon Reviewer",0,describ caligulia controversi film era debat certainli one embarrass virtual everi big name associ film made effort distanc author gore vidal actual su mix result name remov film star saw film reaction vari loudli voic disgust strateg silenc want cours go away look like might caligula major box offic critic flop produc guccion rent theatr order get screen although film releas vh home market mani censorship issu rais edit edit version one wide avail decad caligulia dvd avail edit r origin unrat version no doubt john gielgud glad live see happen way describ caligulia say someth like deep throat meet david lynch dune way fellini day vidal script fell hand penthous publish bob guccion use vidal reput bankrol project lure big name star threw vidal script brought soft porn director tinto brass guccion felt brass work explicit enough giancarlo lui photograph hardcor materi sli viewer watch edit version may wonder fuss view origin cut quickli realiz leav absolut noth imagin tremend amount nuditi remain edit version origin come complet xxx scene explicit gay lesbian straight sex kinki sex grand orgi complet danc roman guard thrown good measur film also incred violent bloodi rape tortur mutil order day one particularli disturb scene man slowli stab death woman urin corps genit cut thrown dog documentari accompani dvd releas guccion state want film reflect realiti pagan rome miss mark know littl caligula littl know question best asid orgi casual sex not commonplac roman societi adulteri offens punish death certainli ancient rome never look like strang slightli orient oddli space age set costum offer design plu side set costum often fantast beauti although cinematographi commonplac least justic score also good success member cast helen mirren manag engag interest sympathi empress caesonia gielgud tool also escap reason good form cannot said mcdowel justic much work movi possess dark fascin ultim odditi interest design flat weird content bodi display includ mcdowel mirren extrem beauti sex scene work well pornographi distast might drive abstin bloodi grotesqu natur film undercut erotic worth see like enough gari f taylor aka gft amazon review
"As I read the script on-line, I thought ""Capote"" needed a trim. Having just seen it on PPV, I can tell you it wasn't trimmed, it was butchered like that poor family! Example: in the script, Truman dubs Shawn ""Adorable One""; here, he is ""Mr. Shawn"".<br /><br />Bad enough the amateurs behind this movie de-flame Capote and bash his circle (are we to really believe they thought so little of Nelle, they mangled her little opus like an obnoxious in-joke?), they turn Perry Smith into this oh-so-sensitive victim, even as he's shown dispatching the Clutters. It's one thing to fudge the facts, it's another to drop the ball: the executions were carried out between 12:45-1:19 AM, April 14; Truman is shown at the prison 22 HOURS LATER!<br /><br />I was totally underwhelmed by the ""acting"". Keener doesn't even try to sound like an Alabama native. The way Cooper kept shouting ""Alvin!"", I was waiting for the Chimpmunks to show up! Hoffman gives us not the charming gadfly, but a pathetic suck-up who sees an horrific act as his ticket to the big time. When Hoffman whines about being ""tortured"" by the endless appeals, I wanted to give him a shotgun so he could do us both a favor and blow his brains out!",0,read script line thought capot need trim seen ppv tell trim butcher like poor famili exampl script truman dub shawn ador one mr shawn bad enough amateur behind movi de flame capot bash circl realli believ thought littl nell mangl littl opu like obnoxi joke turn perri smith oh sensit victim even shown dispatch clutter one thing fudg fact anoth drop ball execut carri april truman shown prison hour later total underwhelm act keener even tri sound like alabama nativ way cooper kept shout alvin wait chimpmunk show hoffman give us not charm gadfli pathet suck see horrif act ticket big time hoffman whine tortur endless appeal want give shotgun could us favor blow brain
